Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Contractors and subcontractors,More than 20 years,Master's Degree,"[0.2372971054900942, 0.6527448776746008, 0.06670411686607199, 0.04325389996923298]","[0.05734678019722724, 0.2823460017280417, 0.08101674262115169, 0.5792904754535794]","['7', '5', '7', '5', '7', '5', '7', '3', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '5', '5', '5', '5', '7', '5', '7', '3', '5', '5', '5', '3', '5']"
