Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Contractors and subcontractors,11-20 years,Bachelor's degree,"[0.19692331415647424, 0.6327952942043622, 0.1198358956357262, 0.050445496003437285]","[0.07590573713888096, 0.3764103619454636, 0.08155031291658273, 0.46613358799907273]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '1']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '7', '5', '5', '5', '5', '5', '7', '5', '5', '5', '5', '3', '5']"
