Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,11-20 years,Bachelor's degree,"[0.2427865193094403, 0.646506482893921, 0.059414573883617865, 0.051292423913020906]","[0.08297326330074552, 0.4534335228713743, 0.11228717853898261, 0.35130603528889753]","['7', '5', '9', '5', '7', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '5', '5', '5', '5', '7', '5', '7', '5', '5', '5', '5', '3', '5']"
