Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,11-20 years,Master's Degree,"[0.14524498751363632, 0.5719228496838433, 0.23821761680953704, 0.04461454599298323]","[0.07590573713888091, 0.3764103619454636, 0.08155031291658275, 0.4661335879990728]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '1']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '7', '5', '5', '5', '5', '5', '7', '5', '5', '5', '5', '3', '5']"
