Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,More than 20 years,Bachelor's degree,"[0.24278651930944026, 0.6465064828939213, 0.05941457388361769, 0.05129242391302078]","[0.08297326330074531, 0.4534335228713747, 0.11228717853898268, 0.35130603528889737]","['7', '5', '9', '5', '7', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '5', '5', '5', '5', '7', '5', '7', '5', '5', '5', '5', '3', '5']"
