Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,Less than 5 years,Doctorate (Ph.D.),"[0.16946076327561882, 0.63448036641375, 0.1444227103386373, 0.051636159971993896]","[0.07977189200141127, 0.436908119836191, 0.08832797176280857, 0.3949920163995892]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '5', '5', '5', '5', '7', '5', '7', '5', '5', '5', '5', '3', '5']"
