Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,Less than 5 years,Doctorate (Ph.D.),"[0.09135846550025967, 0.5309155237988998, 0.23715103154165187, 0.14057497915918857]","[0.07285893166726484, 0.4728620025863426, 0.2843780848452428, 0.1699009809011498]","['3', '7', '7', '5', '3', '5', '5', '3', '3', '5', '7', '1', '5', '1', '1', '3', '7', '5', '1', '5', '1', '3']","['5', '3', '3', '3', '5', '5', '3', '7', '7', '7', '3', '3', '5', '7', '3', '5', '3', '5', '9', '5', '3', '3']"
