Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,5-10 years,Master's Degree,"[0.14524498751363618, 0.5719228496838441, 0.23821761680953676, 0.04461454599298299]","[0.07590573713888099, 0.3764103619454638, 0.08155031291658256, 0.4661335879990727]","['5', '7', '7', '5', '5', '5', '7', '5', '3', '5', '3', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '1']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '7', '5', '5', '5', '5', '5', '7', '5', '5', '5', '5', '3', '5']"
