Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,Less than 5 years,Master's Degree,"[0.16946076327561863, 0.6344803664137507, 0.14442271033863693, 0.05163615997199388]","[0.0797718920014111, 0.4369081198361911, 0.08832797176280874, 0.39499201639958925]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '5', '5', '5', '5', '7', '5', '7', '5', '5', '5', '5', '3', '5']"
