Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Contractors and subcontractors,More than 20 years,Bachelor's degree,"[0.16946076327561863, 0.6344803664137499, 0.1444227103386372, 0.05163615997199422]","[0.07977189200141112, 0.4369081198361911, 0.08832797176280849, 0.39499201639958925]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '3']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '7', '5', '5', '5', '5', '5', '7', '5', '5', '5', '5', '3', '5']"
