Role,Years of experience,Education level,Parameters_w,Severity_w,Exposure_e,Detectability_e
Site managers/Project managers,11-20 years,Master's Degree,"[0.19692331415647454, 0.6327952942043622, 0.11983589563572614, 0.05044549600343718]","[0.07590573713888113, 0.37641036194546357, 0.08155031291658277, 0.4661335879990725]","['5', '7', '9', '5', '5', '5', '7', '5', '3', '5', '5', '5', '5', '1', '3', '1', '7', '3', '3', '5', '1', '1']","['5', '5', '5', '5', '3', '5', '5', '7', '7', '7', '5', '5', '5', '5', '5', '7', '5', '5', '5', '5', '3', '5']"
